docid,title,author,inferred_date,pages_fic,pct_fic,totalpages
uc2.ark+=13960=t5bc3zp4p,Beatrice Tyldesley,"Ainsworth, William Harrison,",1878,287,0.94,304
uc2.ark+=13960=t5r78b06g,Eliot the younger;,"Barker, Bernard.",1878,271,0.95,286
uc2.ark+=13960=t4rj4fk36,Pegasus re-saddled,"Cholmondeley-Pennell, H.",1878,90,0.52,174
umn.31951002077848w,"Fabellae mostellariae; or, Devonshire and Wiltshire stories in verse",<blank>,1878,40,0.43,92
uc2.ark+=13960=t0xp7133x,Little Hodge,"Jenkins, Edward,",1878,251,0.92,274
uc2.ark+=13960=t6qz24h2q,Doris Barugh,"Macquoid, Katharine S.",1878,301,0.94,320
uc2.ark+=13960=t3nv9d61p,Sacred vows,"Werner, E.,",1878,208,0.91,228
nnc1.1002305097,Mirth,<blank>,1878,252,0.56,452
nyp.33433006520781,More about our coffee-room,"Hope, Elizabeth Reid Cotton,",1878,128,0.47,272
uiuo.ark+=13960=t3320jn49,"""Cherry ripe!""","Mathers, Helen,",1878,296,0.97,304
nyp.33433034410740,"""Cherry ripe!""","Mathers, Helen,",1878,487,0.98,496
nyp.33433044709628,Brave men in action;,"Mac Kenna, Stephen J.",1878,439,0.93,474
nyp.33433067359277,Letters from Muskoka,<blank>,1878,246,0.78,316
nyp.33433074919899,Evenings at Haddon Hall,<blank>,1878,471,0.94,502
nyp.33433066604491,The young mountaineer;,"Gouraud, Julie,",1878,265,0.93,284
uiuo.ark+=13960=t14m9s483,By proxy,"Payn, James,",1878,309,0.95,326
uiuo.ark+=13960=t53f5dr3r,The child of the desert,"Vereker, Charles Smyth.",1878,223,0.79,284
uiuo.ark+=13960=t8v98q09x,County versus counter,"Monro, Theodore Russell.",1878,272,0.96,284
uiuo.ark+=13960=t8z89hd7t,Elizabeth Eden,"Bishop, M. C.",1878,318,0.97,328
uiuo.ark+=13960=t56d6c297,Eyes so blue;,"Law, Agnes.",1878,280,0.96,292
uiuo.ark+=13960=t3vt2545p,Forget-me-nots,"Kavanagh, Julia,",1878,305,0.94,324
uiuo.ark+=13960=t2n593h86,Frank Allerton,"Mongredien, Augustus,",1878,251,0.94,266
uiuo.ark+=13960=t87h22543,Freda,"Hart, Fanny Wheeler.",1878,309,0.97,320
uiuo.ark+=13960=t2x354s13,Friendship,"Ouida,",1878,332,0.87,380
uiuo.ark+=13960=t0ks6z72z,The garden at Monkholme,"Armitt, Annie.",1878,281,0.96,292
uiuo.ark+=13960=t76t1214f,George Hern,"Glemham, Henry.",1878,259,0.95,274
uiuo.ark+=13960=t0wq0mw25,A great mystery solved,"Vase, Gillan.",1878,323,0.97,334
uiuo.ark+=13960=t6n01r83v,Hathercourt rectory,"Molesworth,",1878,287,0.96,300
uiuo.ark+=13960=t8qc0m848,"Honour's worth, or, The cost of a vow","Orred, Meta.",1878,327,0.95,346
uiuo.ark+=13960=t8kd28g17,Kingsdene,"Fetherstonhaugh,",1878,270,0.96,280
uiuo.ark+=13960=t2r501600,Land ahead,"Grant, Courteney.",1878,806,0.97,828
uiuo.ark+=13960=t6zw21w1d,Less black than we're painted,"Payn, James,",1878,299,0.86,348
uiuo.ark+=13960=t7xk8z26c,Littledale,Sejanus.,1878,277,0.96,288
uiuo.ark+=13960=t3tt55q16,"Love lost, but honour won;","Monro, Theodore Russell.",1878,273,0.95,288
uiuo.ark+=13960=t7rn3k14n,Madge,"Hardy, Duffus,",1878,273,0.91,300
uiuo.ark+=13960=t4qj82c8k,The martyr of Glencree,"Somers, Robert,",1878,257,0.86,300
uiuo.ark+=13960=t43r1cm88,Mine is thine,"Lockhart, Laurence W. M.",1878,315,0.89,354
uiuo.ark+=13960=t4fn1fj0d,The monks of Thelema,"Besant, Walter,",1878,317,0.97,328
uiuo.ark+=13960=t5t72p66n,Mrs. Grey's reminiscences,"Blake, Louise Pilkington,",1878,322,0.96,334
uiuo.ark+=13960=t9k36fd32,A noble queen,"Taylor, Meadows,",1878,293,0.96,306
uiuo.ark+=13960=t0gt64r1p,An open verdict,"Braddon, M. E.",1878,335,0.95,354
uiuo.ark+=13960=t3902rs2j,The primrose path,"Oliphant,",1878,334,0.95,350
uiuo.ark+=13960=t02z1wn8k,Roy's wife,"Whyte-Melville, G. J.",1878,288,0.92,314
uiuo.ark+=13960=t7zk5ws9k,Seaforth,"Montgomery, Florence,",1878,257,0.93,276
uiuo.ark+=13960=t7xk8m29p,Strafford,"Baker, Henry Barton,",1878,768,0.83,922
uiuo.ark+=13960=t0xp7n379,Sunshine and snow,"Smart, Hawley,",1878,265,0.95,278
uiuo.ark+=13960=t3kw5q407,The village comedy,"Collins, Mortimer,",1878,295,0.9,326
uiuo.ark+=13960=t41r7g927,Will is the cause of woe,<blank>,1878,356,0.96,372
njp.32101064789710,The works of George Eliot,"Eliot, George,",1878,435,0.96,452
njp.32101064789751,The works of George Eliot,"Eliot, George,",1878,335,0.89,376
njp.32101066477751,Strafford,"Baker, Henry Barton,",1878,272,0.93,292
njp.32101068168051,The Andreds-weald,"Crake, A. D.",1878,470,0.94,500
njp.32101068169398,The notary's daughter,"Aulney, Léonie, d',",1878,327,0.96,340
njp.32101068971785,The ranger's lodge;,"Kettle, Rosa Mackenzie,",1878,324,0.91,356
njp.32101065705137,"Sir Gilbert Leigh; or, Pages from the history of an eventful life","Rees, William Lee,",1878,223,0.61,366
njp.32101073479972,Strange waters,"Francillon, R. E.",1878,353,0.96,368
uva.x000988759,History of Ireland,"O'Grady, Standish,",1878,188,0.62,302
uva.x030581118,The works of William Makepeace Thackeray,"Thackeray, William Makepeace,",1878,481,0.94,514
mdp.39015063552635,Felicia,"Betham-Edwards, Matilda,",1879,387,0.89,436
mdp.39015063959723,Oxford days;,"Weatherly, F. E.",1879,164,0.76,216
mdp.39015029390849,"The seven deadly sins of London drawn in seven several coaches, through the seven several gates of the city;","Dekker, Thomas,",1879,61,0.76,80
mdp.39015030211679,The Theatre francais in the reign of Louis XV,"Lamington, Alexander Dundas Ross Wishart Cochrane-Baillie,",1879,125,0.44,282
mdp.39015054194249,Mary Wollstonecraft;,"Wollstonecraft, Mary,",1879,208,0.73,286
mdp.39015064414876,"Magnum bonum, or Mother Carey's brood","Yonge, Charlotte M.",1879,314,0.96,326
mdp.39015002151234,Basque legends,"Webster, Wentworth,",1879,183,0.61,302
mdp.39015033545263,A victim of the Falk laws the adventures of a German priest in prison and in exile told by the victim,"[Barker, Frederick Mills Raymond]",1879,128,0.64,200
wu.89098013774,Lindsay's luck,"Burnett, Frances Hodgson,",1879,125,0.92,136
uiuo.ark+=13960=t8hd8cn6s,Vixen,"Braddon, M. E.",1879,356,0.97,368
inu.39000003330789,Probation,"Fothergill, Jessie,",1879,277,0.97,286
inu.32000001212564,High spirits;,"Payn, James,",1879,299,0.86,346
nyp.33433082337217,Up and down,"Barry, W. Jackson,",1879,202,0.54,372
inu.39000005833293,Killarney legends,"Croker, Thomas Crofton,",1879,296,0.91,326
nnc1.1002334569,Roy's wife,"Whyte-Melville, G. J.",1870,348,0.93,374
uc2.ark+=13960=t6g15wr14,From the Lune to the Neva sixty years ago;,"Benson, Jane Edmondson,",1879,66,0.52,126
uc2.ark+=13960=t3hx1880v,Walks about St. Hilary,"Pascoe, Charlotte Champion.",1879,192,0.92,208
uc2.ark+=13960=t5j96521z,The secret of the sands,"Collingwood, Harry,",1879,290,0.94,308
uc2.ark+=13960=t3mw2fq54,"Half-hours of blind man's holiday, or, Summer and winter sketches in black and white","Fenn, W. W.",1879,474,0.97,488
uc2.ark+=13960=t00001c80,Coward conscience,"Robinson, F. W.",1879,301,0.96,314
uc2.ark+=13960=t4rj4g52r,Tales and sketches of Wales,"Wilkins, Charles,",1879,188,0.46,408
uc1.b3327283,Black but comely,"Whyte-Melville, G. J.",1879,313,0.95,330
uc1.b3327598,The works of Charles Kingsley,"Kingsley, Charles,",1879,295,0.81,364
nyp.33433081852703,The madonna of the future,"James, Henry,",1879,290,0.95,304
nyp.33433081852695,The madonna of the future,"James, Henry,",1879,245,0.82,298
nyp.33433034410666,Olive Varcoe,"Notley, F. E. M.",1879,470,0.96,492
nyp.33433062552454,The Europeans,"James, Henry,",1879,370,0.86,428
nyp.33433082546858,The two whalers;,"Kingston, William Henry Giles,",1879,124,0.93,134
nyp.33433082520960,The Cornish fishermen's watch-night,<blank>,1879,77,0.66,116
nyp.33433074946900,While they are with us,"Coates, E.",1879,153,0.91,168
uiuo.ark+=13960=t5x645d9x,My lords of Strogue;,"Wingfield, Lewis,",1879,294,0.95,310
nyp.33433075812374,The Border Rifles,"Aimard, Gustave,",1879,314,0.93,336
nyp.33433076071509,An heiress of Red Dog,"Harte, Bret,",1879,293,0.81,360
nyp.33433075786230,A bunch of shamrocks;,"Blackburne, E. Owens,",1879,194,0.6,326
uiuo.ark+=13960=t42r4bz28,All the world's a stage,"Marks, Mary A. M.",1879,309,0.97,320
uiuo.ark+=13960=t09w0qm47,Beating the air,"Burke, Ulick Ralph,",1879,274,0.96,284
uiuo.ark+=13960=t4gm8jv5q,"The black squire; or, A lady's four wishes","Davus,",1879,289,0.97,298
uiuo.ark+=13960=t3kw62633,"Blue and green, or, The gift of God","Pottinger, Henry,",1879,316,0.93,340
uiuo.ark+=13960=t3tt54b0c,A broken blossom,"Marryat, Florence,",1879,231,0.95,244
uiuo.ark+=13960=t5bc4cm63,A broken faith,"Hardy, Iza Duffus.",1879,312,0.96,326
uiuo.ark+=13960=t0qr5cj0h,Children's children,"Muir, Alan.",1879,272,0.94,288
uiuo.ark+=13960=t1wd4dc15,The cloven foot,"Braddon, M. E.",1879,310,0.96,324
uiuo.ark+=13960=t2z32dr71,Daireen,"Moore, Frank Frankfort.",1879,295,0.93,316
uiuo.ark+=13960=t3jw8x70w,Dorcas,"Craik, Georgiana M.",1879,275,0.95,288
uiuo.ark+=13960=t2h70xd4w,A doubting heart,"Keary, Annie,",1879,304,0.95,320
uiuo.ark+=13960=t9b574c1t,Drifted together,"Mexborough, Elizabeth (Stephenson),",1879,242,0.92,262
uiuo.ark+=13960=t24b3sz26,The fallen leaves,"Collins, Wilkie,",1879,275,0.94,292
uiuo.ark+=13960=t1gj02d04,From generation to generation,"Noel, Augusta,",1879,289,0.96,302
uiuo.ark+=13960=t2w38dk40,Godwyn's ordeal,"Spender, Lily.",1879,304,0.96,318
uiuo.ark+=13960=t74t73w75,Harding the money-spinner,"Keon, Miles Gerald,",1879,307,0.96,320
uiuo.ark+=13960=t5z60xn13,The house of Lys,"Hamley, W. G.",1879,284,0.97,294
uiuo.ark+=13960=t4bp0qm52,The last of her line,"Tabor, Eliza.",1879,305,0.97,314
uiuo.ark+=13960=t05x2v036,Lynton Abbott's children,<blank>,1879,250,0.95,264
uiuo.ark+=13960=t51g1c39x,Mary Browne,"Wilton, L. E.",1879,302,0.95,318
uiuo.ark+=13960=t76t19f6p,Nature's nobility,"Newall, John.",1879,260,0.9,288
uiuo.ark+=13960=t78s57g82,Our vicar,"Knight, Wynter Frore.",1879,235,0.92,256
uiuo.ark+=13960=t5x645b2n,Pigskin and willow,"Webber, Bryon.",1879,246,0.93,264
uiuo.ark+=13960=t77s7zw0q,The queen of two worlds,"Brooke, Laurence.",1879,261,0.95,276
uiuo.ark+=13960=t8tb1gm5j,A tantalus cup;,"Edwards, Harry Bennett,",1879,221,0.96,230
uiuo.ark+=13960=t9m33fz7b,That artful vicar,"Murray, Eustace Clare Grenville,",1879,306,0.96,318
uiuo.ark+=13960=t0pr8f278,Through a needle's eye,"Stretton, Hesba,",1879,264,0.96,276
uiuo.ark+=13960=t5cc1n952,Under one roof,"Payn, James,",1879,293,0.84,348
uiuo.ark+=13960=t2q537n1m,Violet Mortimer,"Noble, Frances.",1879,240,0.94,256
uiuo.ark+=13960=t98635387,Within the precincts,"Oliphant,",1879,318,0.95,334
uiuo.ark+=13960=t06x00w70,A Woman of Mind. A novel,"SMITH, Alice,",1879,253,0.94,268
yale.39002040782352,Tales and sketches of Wales,"Wilkins, Charles,",1879,191,0.55,348
uc2.ark+=13960=t8pc30f3d,Zulu land;,"Walmsley, Hugh Mulleneux.",1879,218,0.55,398
njp.32101067645547,A wayward woman,"Griffiths, Arthur,",1879,305,0.95,320
uc2.ark+=13960=t1cj8886t,Daisy Miller,"James, Henry,",1879,383,0.96,400
uc2.ark+=13960=t4fn11h9b,"Natalie, and other stories","Burnett, Frances Hodgson,",1879,176,0.88,200
uc2.ark+=13960=t50g3m773,"What's the odds? or, The dumb jockey of Jeddington","Burnand, F. C.",1879,103,0.86,120
dul1.ark+=13960=t3nw0276b,Under which Lord?,"Linton, E. Lynn",1879,337,0.94,360
nyp.33433074867486,Greene Ferne farm,"Jeffries, Richard,",1880,290,0.93,312
mdp.39015063552254,The discontented children and how they were cured,"Gregg, Mary (Kirby)",1880,152,0.83,184
uiuo.ark+=13960=t2891xh63,The trumpet-major,"Hardy, Thomas,",1880,294,0.94,312
mdp.39015030851755,Mary Anerley,"Blackmore, R. D.",1880,326,0.96,340
uc2.ark+=13960=t1kh0m40r,In Kent with Charles Dickens,"Frost, Thomas,",1880,143,0.44,328
mdp.39015022663622,The Friendship of Books,"Maurice, Frederick Denison,",1880,417,0.94,443
mdp.39015063702917,La beata,"Trollope, Thomas Adolphus,",1880,333,0.9,370
mdp.39015031010393,The Witty and humorous of the English poets,"Adams, William Davenport,",1880,174,0.48,362
mdp.39015065546130,The black arrow,"Stevenson, Robert Louis,",1880,326,0.9,362
mdp.39015008557731,Chiushingura;,"Takeda, Izumo,",1880,171,0.59,288
uc1.b4395390,Yule-tide stories,"Thorpe, Benjamin,",1880,494,0.88,564
mdp.39015063861416,Hodge and his masters,"Jefferies, Richard,",1880,201,0.53,380
mdp.39015081217856,"The works of Percy Bysshe Shelley in verse and prose, now first brought together with many pieces not before published;","Shelley, Percy Bysshe,",1880,288,0.6,478
mdp.39015031306957,A noble queen;,"Taylor, Meadows,",1880,395,0.79,502
mdp.39015014648227,Highland legends,"Lauder, Thomas Dick,",1880,301,0.76,396
mdp.39015053247493,Through flood-through fire;,"Frith, Henry,",1880,88,0.52,168
mdp.39015029394791,A simpleton;,"Reade, Charles,",1880,343,0.96,356
mdp.39015063986817,White wings,"Black, William,",1880,288,0.95,303
wu.89098854615,An Englishwoman in Utah,"Stenhouse, T. B. H.,",1880,239,0.49,488
wu.89098868995,The man of the house,"Pansy,",1880,314,0.87,360
wu.89098869183,Ruth Erskine's crosses,"Pansy,",1880,378,0.96,392
wu.89098013477,The fortunes of Philippa Fairfax,"Burnett, Frances Hodgson,",1880,119,0.9,132
inu.30000055107258,Madonna Mary;,"Oliphant,",1880,415,0.92,450
inu.30000029314774,"Jack Manly, his adventures by sea and land","Grant, James,",1880,436,0.95,460
uiuo.ark+=13960=t4hm5v22v,An Australian heroine,"Praed, Campbell,",1880,259,0.94,276
inu.32000009243298,An Australian heroine,"Praed, Campbell,",1880,272,0.94,288
nyp.33433075762702,"A year in Peshawur, and a lady's ride into the Khyber Pass","Trevelyan, L. R.,",1880,267,0.83,322
uc1.b3325655,A beleagrered city,"Oliphant,",1880,268,0.81,330
uc1.b4103240,La Vendée,"Trollope, Anthony,",1880,400,0.93,428
uc1.b3401746,Endymion,"Disraeli, Benjamin,",1880,331,0.95,348
uc2.ark+=13960=t51g0mm95,Idalia;,"Ouida,",1880,563,0.97,582
uc2.ark+=13960=t5cc0zw0m,Stories from the Greek tragedians,"Church, Alfred John,",1880,305,0.93,328
uc2.ark+=13960=t1vd6rc65,Annals of the parish;,"Galt, John,",1880,280,0.61,460
wu.89097996409,"Little Rosebud's lovers, or, A cruel revenge","Libbey, Laura Jean,",1880,257,0.97,264
wu.89104493465,Fair play,"Southworth, Emma Dorothy Eliza Nevitte,",1880,379,0.97,392
wu.89104493754,"Th tide of fate, or, The curse of Clifton","Southworth, Emma Dorothy Eliza Nevitte,",1880,353,0.98,360
wu.89104493903,Woman's fate,"Southworth, Emma Dorothy Eliza Nevitte,",1880,261,0.99,264
uc2.ark+=13960=t82j6gp43,Stories of the stage,"Scott, Clement,",1880,175,0.87,202
uc2.ark+=13960=t7xk8782f,Alice;,"Lytton, Edward Bulwer Lytton,",1880,435,0.97,450
uc2.ark+=13960=t85h7d07q,"Holidays among the mountains, or, Scenes and stories of Wales","Betham-Edwards, Matilda,",1880,142,0.79,180
uc2.ark+=13960=t42r3s106,The fishing girl;,"Bjørnson, Bjørnstjerne,",1880,140,0.71,198
uc2.ark+=13960=t2n58f90d,Dorothy,<blank>,1880,70,0.6,116
uc2.ark+=13960=t5v69c26r,Taking the Bastile,"Dumas, Alexandre,",1880,500,0.96,522
uc2.ark+=13960=t0rr1qr9g,Hugh Russell at Harrow,<blank>,1880,99,0.62,160
uc2.ark+=13960=t05x2601c,The boys of Axleford,"Rowe, Richard,",1880,233,0.93,250
uc2.ark+=13960=t6b27s43n,Eugene Aram,"Lytton, Edward Bulwer Lytton,",1880,391,0.82,474
uc2.ark+=13960=t3kw5d035,"The mine, or, Darkness and light","A. L. O. E.,",1880,178,0.9,198
uc2.ark+=13960=t22b90s3k,The robbers' cave,"A. L. O. E.,",1880,201,0.91,220
uc2.ark+=13960=t0ms3q892,The story of a needle,"A. L. O. E.,",1880,159,0.89,178
uc2.ark+=13960=t42r3rm9r,Pious frauds,"De Fonblanque, Albany,",1880,314,0.96,326
uc2.ark+=13960=t2f76cd7c,Endymion,"Disraeli, Benjamin,",1880,329,0.96,344
uc2.ark+=13960=t7cr5rn07,Lizzie of the mill,"Heimburg, W.,",1880,312,0.96,324
uc2.ark+=13960=t9765gk8p,"Tales of James Hogg, the Ettrick shepherd","Hogg, James,",1880,475,0.9,526
uc2.ark+=13960=t4zg6mm7k,With a silken thread and other stories,"Linton, E. Lynn",1880,293,0.94,312
uc2.ark+=13960=t74t6kt1s,"Gaspar, the gaucho","Reid, Mayne,",1880,354,0.96,368
uc2.ark+=13960=t9j38r92d,We three boys,"Valentine, L.",1880,325,0.94,344
uc2.ark+=13960=t5s75b83s,"Cardinal Pole; or, The days of Philip and Mary","Ainsworth, William Harrison,",1880,279,0.64,436
uc2.ark+=13960=t0ht2v58x,My only love;,"Gowing, Aylmer.",1880,258,0.95,272
uc2.ark+=13960=t0ks71674,Charles Lever's novels,"Lever, Charles James,",1880,487,0.81,600
uc2.ark+=13960=t58d01n73,A summary of the law and practice in admiralty,"Smith, T. Eustace",1880,136,0.53,256
uc1.b3322000,Nell,"Buxton, B. H.",1880,236,0.94,250
uc1.b3322598,The complete works of Bret Harte,"Harte, Bret,",1880,394,0.96,410
uc2.ark+=13960=t96689m6x,"Only five; or, Pussie's frolics in farm and field","Thorn, Ismay.",1880,106,0.76,140
nnc1.cu54704685,"The Penang pirate, and, The lost pinnace","Hutcheson, John C.",1880,175,0.92,190
nnc1.cu58507493,Quite alone;,"Sala, George Augustus,",1880,400,0.94,424
nyp.33433008279808,The bird and insects' post-office,"Bloomfield, Robert.",1880,83,0.66,126
nyp.33433008144697,Told with a purpose,"Yeames, James.",1880,67,0.54,124
nyp.33433034410054,Nellie's memories;,"Carey, Rosa Nouchette,",1880,435,0.97,448
nyp.33433034410310,Thrown together,"Montgomery, Florence,",1880,406,0.96,424
nyp.33433081882650,The new Virginians,"Allan-Olney, Mary.",1880,187,0.62,304
nyp.33433076043052,An original belle,"Roe, Edward Payson,",1880,386,0.96,400
nyp.33433082256631,School-boy life and incident,<blank>,1880,286,0.93,308
nyp.33433075761605,That loon o' Baxter's,"Skinner, William,",1880,177,0.88,200
nyp.33433074870134,Faith's father: a story of child-life in London bye-ways,"Holmes, F. M.",1880,145,0.84,172
nyp.33433074880026,A harvest of wild oats;,"Marryat, Florence,",1880,382,0.96,398
nyp.33433080373743,Grimm's Fairy tales,"Grimm, Jacob,",1880,567,0.96,590
nyp.33433082305529,Tom Heriot: his adventures and misadventures,"Hodder, Edwin,",1880,210,0.91,232
nyp.33433081558458,My chief and I,"Wylde, Atherton.",1880,164,0.45,362
uiuo.ark+=13960=t5k93s77q,Adam and Eve,"Parr, Louisa,",1880,324,0.97,334
uiuo.ark+=13960=t9z03gp2t,"David Armstrong, or, Before the dawn",<blank>,1880,266,0.95,280
uiuo.ark+=13960=t3hx20m3v,Dimplethorpe,"Tabor, Eliza.",1880,312,0.97,322
uiuo.ark+=13960=t68344549,A dreamer,"Colvill, Helen Hester.",1880,280,0.95,296
uiuo.ark+=13960=t10p1fv4v,Errant,"Greg, Percy,",1880,172,0.59,294
uiuo.ark+=13960=t9h42996q,The greatest heiress in England,"Oliphant,",1880,298,0.94,316
uiuo.ark+=13960=t8mc9kq64,Grisel Romney,"Fraser-Tytler, M. E.",1880,228,0.95,240
njp.32101062530108,Grisel Romney,"Fraser-Tytler, M. E.",1880,449,0.96,468
uiuo.ark+=13960=t8jd5f94b,He that will not when he may,"Oliphant,",1880,279,0.93,300
uiuo.ark+=13960=t7pn9ft9c,Honor Carmichael,"Duff, Henrietta A.",1880,305,0.97,316
uiuo.ark+=13960=t47p9953s,Jezebel's daughter,"Collins, Wilkie,",1880,286,0.95,300
uiuo.ark+=13960=t9d50z50j,Lady Laura,"Christie, Mary Elizabeth,",1880,294,0.95,308
uiuo.ark+=13960=t7cr6dj61,The lady resident,"Page, Hamilton.",1880,284,0.97,294
uiuo.ark+=13960=t5p84x83v,A life's atonement,"Christie-Murray, David.",1880,257,0.93,276
uiuo.ark+=13960=t23b6dr0t,"A life's hazard, or, The outlaw of Wentworth Waste","Esmond, Henry.",1880,280,0.96,292
uiuo.ark+=13960=t39z9st6n,Little Miss Primrose,"Tabor, Eliza.",1880,304,0.96,316
uiuo.ark+=13960=t7tm7sf49,Mademoiselle de Mersac,"Norris, W. E.",1880,312,0.95,328
uiuo.ark+=13960=t7gq7753j,Marjory,"Clutton-Brock, Ellen.",1880,357,0.96,370
uiuo.ark+=13960=t6sx6nk2m,Mervyn O'Connor and other tales,"Desart, William Ulick O'Connor Cuffe,",1880,289,0.93,312
uiuo.ark+=13960=t8hd8gh67,Mrs. Denys of Cote,"Lee, Holme,",1880,314,0.96,326
uiuo.ark+=13960=t5x645f3g,The old love is the new,"Wilton, Maurice.",1880,243,0.96,254
uiuo.ark+=13960=t2794p86w,"Oliver Constable, miller and baker","Tytler, Sarah,",1880,309,0.95,324
uiuo.ark+=13960=t9571s43c,Orlando,"Black, Clementina.",1880,285,0.96,296
uiuo.ark+=13960=t4dn4s23j,Past hours,"Sartoris, Adelaide Kemble,",1880,220,0.87,252
njp.32101068162989,Poet and peer,"Aïdé, Hamilton,",1880,308,0.94,326
uiuo.ark+=13960=t3417852c,Poet and peer,"Aïdé, Hamilton,",1880,261,0.88,296
uiuo.ark+=13960=t78s50r59,Prince Fortune and Prince Fatal,"Carrington,",1880,323,0.91,356
uiuo.ark+=13960=t5db8dn39,Reata,"Gerard, E. D.",1880,310,0.96,322
uiuo.ark+=13960=t3nw0433x,"A Sailor's Sweetheart. An account of the wreck of the sailing ship, ""Waldershare,"" etc. [A novel.]","Russell, William Clark,",1880,300,0.84,356
njp.32101067645521,A son of Mars,"Griffiths, Arthur,",1880,235,0.94,250
uiuo.ark+=13960=t3rv13h5t,The story of Barbara,"Braddon, M. E.",1880,287,0.94,304
uiuo.ark+=13960=t4sj24c59,The sword of Damocles,"Tharp, Theodore A.",1880,296,0.95,310
uiuo.ark+=13960=t3dz0wx6r,A Sylvan queen,Queen.,1880,296,0.96,308
uiuo.ark+=13960=t5x63zk3d,Three recruits and the girls they left behind them,"Hatton, Joseph,",1880,294,0.94,312
uiuo.ark+=13960=t0tq6k46g,Troublesome daughters,"Walford, Lucy Bethia,",1880,274,0.94,292
uiuo.ark+=13960=t2b85rg5w,The weird sisters,"Dowling, Richard,",1880,252,0.93,272
uiuo.ark+=13960=t7sn0fs60,"Wooers and winners, or, Under the scars","Banks, G. Linnaeus",1880,312,0.97,322
uiuo.ark+=13960=t76t16s20,Wyllard's weird,"Braddon, M. E.",1880,317,0.97,328
njp.32101032501759,The Tcherkess and his victim,Resident of the last three years.,1880,273,0.62,438
