docid,oldauthor,author,authordate,inferreddate,latestcomp,datetype,startdate,enddate,imprint,imprintdate,contents,genres,subjects,geographics,locnum,oclc,place,recordid,instances,allcopiesofwork,copiesin25yrs,enumcron,volnum,title,parttitle,earlyedition,shorttitle,nonficprob,juvenileprob,first_name,estimated_gender,avg_sentence_count,var_sentence_count,avg_line_count,var_line_count,avg_tokens_per_page,var_tokens_per_page,cap_alpha_freq,genre_tag,lcc_category,full_title,stories_match
nyp.33433081593695,"Pain, Barry","Pain, Barry",1864-1928.,1898.0,1898.0,s,1898,    ,London;New York;Harper;1898.,1898,,,,,,9264031.0,enk,8688774,1,1.0,1.0,,,Wilmay and other stories of women / | $c: by Barry Pain.,,True,Wilmay and other stories of women,0.217678034674828,0.0009334771342253,Barry,m,12.863636363636363,20.09297520661157,21.789473684210527,29.70466652461112,190.92307692307693,2929.374649641856,1.8,['fiction'],['unknown'],wilmay and other stories of women / | $c: by barry pain.  wilmay and other stories of women,True
mdp.39015023153714,"Lover, Samuel","Lover, Samuel",1797-1868.,1899.0,1868.0,s,1899,    ,Westminster;A. Constable;1899.,1899,,,,,,10916074.0,enk,633523,1,1.0,1.0,,,"Further stories of Ireland, | $c: ed. by D. J. O'Donoghue.",,False,Further stories of Ireland,0.4077158363229227,0.0968133034144506,Samuel,m,15.87557603686636,158.01677674191424,24.05263157894737,71.50600184672206,264.85526315789474,10569.790454755308,3.2,['unknown'],['unknown'],"further stories of ireland, | $c: ed. by d. j. o'donoghue.  further stories of ireland",True
uc2.ark+=13960=t6tx36038,"Tuer, Andrew White","Tuer, Andrew White",1838-1900.,1899.0,1899.0,m,1899,1900,"London;The Leadenhall press, ltd. [etc;1899-1900.",1899-1900,,,Children's literature,,PZ5.T814S,19840837.0,enk,1167726,3,5.0,5.0,,,Stories from old-fashioned children's books,,True,Stories from old-fashioned children's books,0.6774928479301082,0.9977370232378048,Andrew,m,9.04337899543379,43.88624611663643,28.1784140969163,268.543058277863,193.8149779735683,22220.10673601273,3.0,['unknown'],['unknown'],stories from old-fashioned children's books  stories from old-fashioned children's books,True
uc2.ark+=13960=t0wp9wv7h,,,,1899.0,1899.0,s,1899,    ,London;Redway;1899.,1899,,,Hunting stories|Fishing stories,,,13165207.0,enk,6515887,2,2.0,2.0,,,"Sporting adventures of Charles Carrington, Esq., and other stories",,True,"Sporting adventures of Charles Carrington, Esq., and other stories",0.6044371978732264,0.331286879996354,,unknown,10.410919540229886,18.73631754525036,30.85386819484241,22.359734320736283,262.55300859598856,2157.7371614354565,2.1,['unknown'],['unknown'],"sporting adventures of charles carrington, esq., and other stories  sporting adventures of charles carrington, esq., and other stories",True
uc2.ark+=13960=t09w0k538,"Becke, Louis","Becke, Louis",1855-1913.,1899.0,1899.0,s,1899,    ,London;T. Fisher Unwin;1899.,1899,,,,,PZ3.B388RiPR4089.B75,4467553.0,enk,6678215,2,2.0,2.0,,,R?_dan the Devil and other stories,,True,R?_dan the Devil and other stories,0.6037079130630166,0.3595200384739814,Louis,m,10.647260273972602,21.385848658284853,34.68474576271186,87.13112324044815,300.8203389830509,7342.357552427464,1.8,['fiction'],"['fiction and juvenile belles lettres', 'english literature']",r?_dan the devil and other stories  r?_dan the devil and other stories,True
nyp.33433035527302,"Taylor, Una","Taylor, Una",,1899.0,1899.0,s,1899,    ,"London;New York;Longmans, Green;1899.",1899,,,"Short stories, Italian|Translations into English|Love stories, Italian",,,621537.0,enk,6810097,2,2.0,2.0,,,"Early Italian love stories, | $c: taken from the originals by Una Taylor.  Illus. by Henry J. Ford.",,True,Early Italian love stories,0.1664547180071466,0.1948393845028356,Una,f,12.56875,18.5827734375,28.621951219512194,82.93024985127902,310.0121951219512,11618.79253420583,3.6,['unknown'],['unknown'],"early italian love stories, | $c: taken from the originals by una taylor.  illus. by henry j. ford.  early italian love stories",True
uc2.ark+=13960=t1sf2p57b,"Balzac, Honor?? de","Balzac, Honoré de",,1899.0,1899.0, ,1899,    ,London;Printed for subscribers only;1899.,1899,,,,,,82723473.0,enk,7678113,1,8.5,2.0,,,Droll Stories,,True,Droll Stories,0.1724806197918068,0.0372562034900251,Honor,f,13.614457831325302,30.345333139788067,38.59882005899705,78.07504285552685,380.4424778761062,8526.883859346855,1.9,['unknown'],['unknown'],droll stories  droll stories,True
uc2.ark+=13960=t1dj5bb8p,"Balzac, Honor?? de","Balzac, Honoré de",,1899.0,1899.0, ,1899,    ,London;Printed for Subscribers only;1899.,1899,,,,,,81476448.0,enk,7678114,1,1.0,1.0,,,Droll stories ; Sarrasine,,True,Droll stories ; Sarrasine,0.154708804828515,0.0177575196234707,Honor,f,13.405172413793103,33.65480083234245,38.313559322033896,73.75196303744134,372.1666666666667,8581.477871939736,1.8,['unknown'],['unknown'],droll stories ; sarrasine  droll stories ; sarrasine,True
uc2.ark+=13960=t3jw8dj35,"Wood, Henry","Wood, Ellen",1814-1887.,1899.0,1887.0,s,1899,    ,London ;New York;Macmillan;1899.,1899,,,,,,224808149.0,enk,7695163,1,1.0,1.0,,,"Adam Grainger, and other stories",,True,"Adam Grainger, and other stories",0.0857919684757837,0.0303891375954961,Ellen,f,16.761802575107296,31.18575125716076,32.74152542372882,34.8865807239299,265.1737288135593,2073.516428468831,2.8,['unknown'],['unknown'],"adam grainger, and other stories  adam grainger, and other stories",True
uva.x030736344,"Mendum, Bedloe","Mendum, Bedloe",,1899.0,1899.0,s,1899,    ,London;New York;F. T. Nely;c1899,1899,,,,,PZ3.M524B,17448662.0,enk,9775522,1,1.0,1.0,,,"The barbarian, and other stories.",,True,"The barbarian, and other stories",0.6887405746123708,0.9202311856851474,Bedloe,unknown,20.0,102.47422680412372,21.063636363636363,100.04140495867767,169.38181818181818,7983.72694214876,3.1,['unknown'],['fiction and juvenile belles lettres'],"the barbarian, and other stories.  the barbarian, and other stories",True
uva.x000936748,"Balzac, Honoré de","Balzac, Honoré de",1799-1850.,1899.0,1850.0,s,1899,    ,London;Printed for subscribers only;1899.,1899,[Saintsbury ed.],,,,,20022021.0,enk,9780073,1,1.0,1.0,,,Droll stories--Sarrasine--A passion in the desert--The girl with golden eyes / | $c: with prefaces by Jno. Rudd.,,False,Droll stories--Sarrasine--A passion in the desert--The girl with golden eyes,0.2006416441188708,0.0212165164140943,Honor,f,13.581360946745562,31.78775909456952,33.34604105571847,42.41397992793319,382.9090909090909,6907.897893894961,1.7,['unknown'],['unknown'],droll stories--sarrasine--a passion in the desert--the girl with golden eyes / | $c: with prefaces by jno. rudd.  droll stories--sarrasine--a passion in the desert--the girl with golden eyes,True
uc1.$b794822,"Fisher, Lala Richardson","Fisher, Lala Richardson",1872-1929.,1899.0,1899.0,s,1899,    ,London;T. F. Unwin;1899.,1899,,,,,,,enk,9953118,1,3.0,3.0,,,By Creek and Gully; | stories and sketches mostly of bush life. Told in prose and rhyme. | $c: By Australian writers in England. Ed. by Lala Fisher.,,True,By Creek and Gully; stories and sketches mostly of bush life. Told in prose and rhyme,0.215625520904852,0.0200030102992149,Lala,f,13.52434456928839,53.799969139698966,28.229965156794425,103.6683703820612,277.822299651568,12823.734973108814,2.5,['fiction'],['unknown'],by creek and gully; | stories and sketches mostly of bush life. told in prose and rhyme. | $c: by australian writers in england. ed. by lala fisher.  by creek and gully; stories and sketches mostly of bush life. told in prose and rhyme,True
mdp.39015059403983,"Harris, Frank","Harris, Frank",1856-1931.,1900.0,1900.0,s,1900,    ,London;G. Richards;1900.,1900,Montes the matador.--First love: a confession.--Profit and loss.--The interpreter: a mere episode.--Sonia.,,,,,1014291.0,enk,116491,1,3.0,3.0,,,"Montes the matador, and other stories, | $c: by Frank Harris.",,True,"Montes the matador, and other stories",0.1281729797548358,0.0451702063513958,Frank,m,16.68016194331984,21.569768394827,30.4156862745098,45.058577470203765,320.2901960784314,5928.300099961552,1.8,['fiction'],['unknown'],"montes the matador, and other stories, | $c: by frank harris.  montes the matador, and other stories",True
mdp.39015063547361,"Crockett, S. R. (Samuel Rutherford)","Crockett, S. R. (Samuel Rutherford)",1860-1914.,1900.0,1900.0,s,1900,    ,London;Hodder & Stoughton;1900.,1900,,,,,,66267649.0,enk,286437,1,3.0,3.0,,,"The Stickit minister's wooing, | & other Galloway stories, | $c: by S. R. Crockett.",,True,"The Stickit minister's wooing, & other Galloway stories",0.2822724129786701,0.058968696893033,Samuel,m,15.184579439252335,34.88882762686697,31.117511520737327,35.6198315954894,295.39861751152074,4430.709767673979,2.1,['fiction'],['unknown'],"the stickit minister's wooing, | & other galloway stories, | $c: by s. r. crockett.  the stickit minister's wooing, & other galloway stories",True
uc1.b4104547,"Allen, Grant","Allen, Grant",1848-1899.,1900.0,1899.0,s,1900,    ,London;G. Richards;1900.,1900,2nd ed.|Headpiece: A confidential communication.--I. The Reverend John Creedy.--II. Frasine's first communion.--III. The child of the phalanstery.--IV. The abbé's repentance.--V. Wolverden tower.--VI. Janetʹs Nemesis.--Intermezzo: Langalula.--VII. The curate of Churnside.--VIII. Cecca's lover.--IX. The backslider.--X. John Cann's treasure.--XI. Ivan Greet's masterpiece.--XII. The churchwarden's brother.--Tailpiece: A matter of standpoint.,,,,,22915461.0,enk,6155916,2,2.0,2.0,,,"Twelve tales; | with a headpiece, a tailpiece, and an intermezzo: being select stories | $c: by Grant Allen. Chosen and arranged by the author.",,True,"Twelve tales; with a headpiece, a tailpiece, and an intermezzo: being select stories",0.1151355674416434,0.0127204772130776,Grant,m,17.753048780487806,49.65547850981558,32.45921450151057,44.38730935278064,376.4652567975831,7607.493505900823,2.4,['unknown'],['unknown'],"twelve tales; | with a headpiece, a tailpiece, and an intermezzo: being select stories | $c: by grant allen. chosen and arranged by the author.  twelve tales; with a headpiece, a tailpiece, and an intermezzo: being select stories",True
uc1.$b51247,"Spenser, Edmund","Spenser, Edmund",1552?-1599.,1900.0,1599.0,s,1900,    ,"London;Gardner, Darton;1900",1900,,,,,,16266563.0,enk,6573354,2,2.0,2.0,,,Stories from the Faerie queene,,False,Stories from the Faerie queene,0.172911138446469,0.8259664830453333,Edmund,m,10.2734375,29.47471110026041,26.84825870646766,122.7257307987426,251.20398009950247,13895.535506546868,2.3,['fiction'],['unknown'],stories from the faerie queene  stories from the faerie queene,True
inu.39000005512673,"Fernald, Chester Bailey","Fernald, Chester Bailey",1869-1938.,1900.0,1900.0,s,1900,    ,London;W. Heinemann;1900.,1900,,,,,,10991031.0,enk,6810025,1,1.0,1.0,,,Chinatown stories / | $c: by Chester Bailey Fernald.,,True,Chinatown stories,0.2398524336106569,0.6138712875160857,Chester,m,15.942857142857145,54.203877551020405,28.48958333333333,57.09711371527778,287.81944444444446,12265.772955246915,1.6,['fiction'],['unknown'],chinatown stories / | $c: by chester bailey fernald.  chinatown stories,True
uc2.ark+=13960=t2b854233,"Cunninghame Graham, R. B","Cunninghame Graham, R. B. (Robert Bontine)",1852-1936.,1900.0,1900.0,s,1900,    ,London;W. Heinemann;1900.,1900,,,,,PZ3.G7618T,5206321.0,enk,7647660,2,2.0,2.0,,,Thirteen stories,,True,Thirteen stories,0.705508410913082,0.0056800718996895,Robert,m,10.145098039215686,71.67698577470203,35.37984496124031,128.9177333092963,309.6007751937984,12485.650697073495,2.5,['fiction'],['fiction and juvenile belles lettres'],thirteen stories  thirteen stories,True
uc2.ark+=13960=t6c24tb5w,,,,1900.0,1900.0, ,1900,1990,London|W. H. Allen|19--,"<estimate=""[19--]"">",,,Soldiers|Literary collections,,PZ1.S6845,325113295.0,enk,7649608,1,1.0,1.0,,,Soldiers' stories and sailors' yarns.,,True,Soldiers' stories and sailors' yarns,,,,unknown,13.912832929782082,34.941554444242506,37.942583732057415,53.436894759735374,330.39712918660285,4665.66047022733,2.3,['unknown'],['fiction and juvenile belles lettres'],soldiers' stories and sailors' yarns.  soldiers' stories and sailors' yarns,True
uc2.ark+=13960=t9862dm0m,"Watkin, May","Watkin, May",,1900.0,1900.0,q,1900,1984,London|Robert Culley|19--?,"<estimate=""[19--?]"">",,,,,,11683519.0,enk,7676497,1,1.0,1.0,,,A spray of Wattle-blossom : | Australian stories / | $c: By May Watkin.,,True,A spray of Wattle-blossom : Australian stories,,,May,f,12.925490196078432,200.97876201460977,34.14176245210728,149.63890723859015,287.0727969348659,7279.324202521982,10.7,['fiction'],['unknown'],a spray of wattle-blossom : | australian stories / | $c: by may watkin.  a spray of wattle-blossom : australian stories,True
uc2.ark+=13960=t6251hx0g,,,,1900.0,1900.0, ,1900,1987,London|C.W. Daniel|19--?,"<estimate=""[19--?]"">",,,,,,83124745.0,enk,7682245,1,1.0,1.0,,,Old stories and sayings of the continent of Africa / | $c: compiled by Isa : Fyvie Mayo.,,True,Old stories and sayings of the continent of Africa,,,,unknown,11.40625,26.9912109375,28.651515151515152,119.04522497704316,216.77272727272728,12451.054407713498,2.7,['unknown'],['unknown'],old stories and sayings of the continent of africa / | $c: compiled by isa : fyvie mayo.  old stories and sayings of the continent of africa,True
uc2.ark+=13960=t23b60812,"Sullivan, James Frank","Sullivan, James Frank",1853-1936.,1900.0,1900.0, ,1900,    ,"London;Downey & Co., Ltd.;1900.",1900,,,,,,6939536.0,enk,7683267,2,2.0,2.0,,,Queer side stories,,True,Queer side stories,0.3415913246830012,0.1434472286499474,James,m,12.382352941176473,46.73942714340637,31.919093851132686,100.61804966433112,258.5728155339806,10297.42916391743,2.3,['fiction'],['unknown'],queer side stories  queer side stories,True
uc2.ark+=13960=t5db81995,A. L. O. E,A. L. O. E,1821-1893.,1900.0,1893.0,s,1900,    ,London;New York;T. Nelson and Sons;1900.,1900,,,O.T|Bible|History of contemporary events,,,12143104.0,enk,7685187,1,1.0,1.0,,,Stories of the wars of the Jews,,True,Stories of the wars of the Jews,0.6573511591105243,0.6301350093319029,A,unknown,7.675675675675675,8.121840759678598,26.657894736842103,84.05664819944599,184.3684210526316,5382.664265927978,1.8,['fiction'],['unknown'],stories of the wars of the jews  stories of the wars of the jews,True
uc2.ark+=13960=t0wq06z7h,"Merrick, Leonard","Merrick, Leonard",1864-1939.,1900.0,1900.0, ,1900,1986,London|T. Nelson & Sons|19--?,"<estimate=""[19--?]"">",,,,,,3946774.0,enk,7705665,1,2.0,2.0,,,The call from the past : | and other stories / | $c: Leonard Merrick.,,True,The call from the past : and other stories,,,Leonard,m,20.53979238754325,89.24495635828113,37.68367346938776,194.1074205192281,315.3095238095238,6520.451814058957,2.8,['unknown'],['unknown'],the call from the past : | and other stories / | $c: leonard merrick.  the call from the past : and other stories,True
nyp.33433076090673,"Freeman, Mary Eleanor Wilkins","Freeman, Mary Eleanor (Wilkins), Mrs",1852-1930.,1900.0,1900.0,s,1900,    ,London;New York;Harper;1900.,1900,The Love of Parson Lord -- The tree of knowledge -- Catherine Carr -- The three old sisters and the old beau -- One good time.,,American fiction,,,10215193.0,enk,8657847,1,4.0,3.0,,,The Love of Parson Lord and other stories / | $c: by Mary E. Wilkins.,,True,The Love of Parson Lord and other stories,0.2177024353465584,0.0024262139385834,Wilkins,unknown,10.431535269709544,29.589710920955216,22.9727626459144,54.5790246635074,200.1712062256809,5077.262517222063,1.9,['unknown'],['unknown'],the love of parson lord and other stories / | $c: by mary e. wilkins.  the love of parson lord and other stories,True
nyp.33433075762504,"Smith, Annie S. Swan","Smith, Annie S. Swan",1859-1943.,1900.0,1900.0,s,190u,    ,"Edinburgh [etc.;Oliphant, Anderson & Ferrier;190-?","<estimate=""[190-?]"">",,,,,,37303595.0,stk,8670184,1,1.0,1.0,,,"The Bonnie Jean, and other stories, | $c: by Annie S. Swan (Mrs. Burnett Smith) ...",,True,"The Bonnie Jean, and other stories",0.0853312091238831,0.4015134486714528,Annie,f,16.126666666666665,38.73728888888889,27.942307692307693,84.65692800788955,316.9102564102564,12754.78681788297,2.2,['fiction'],['unknown'],"the bonnie jean, and other stories, | $c: by annie s. swan (mrs. burnett smith) ...  the bonnie jean, and other stories",True
nyp.33433112050624,"Robinson, Lennox","Robinson, Lennox",1886-1958.,1900.0,1900.0,q,1900,1984,London|Putnam|19--?,"<estimate=""[19--?]"">",,,,,,11323972.0,enk,100614098,1,3.0,3.0,---,,Eight short stories.,,True,Eight short stories,0.1390480089762936,0.0196867195136458,Lennox,m,11.637931034482758,25.85166468489893,25.902439024390244,40.006742018639706,223.3414634146341,4215.02161411858,1.3,['fiction'],['unknown'],eight short stories.  eight short stories,True
mdp.39015030948031,"Boldrewood, Rolf","Boldrewood, Rolf",1826-1915.,1901.0,1901.0,s,1901,    ,London;New York;Macmillan;1901.,1901,,,,,,5080761.0,enk,585294,1,1.0,1.0,,,"In bad company, | and other stories, | $c: by Rolf Boldrewood [pseud.]",,True,"In bad company, and other stories",0.6560635251058259,0.012135013596649,Rolf,m,20.253258845437617,79.90234040413499,37.99633027522936,99.5045736890834,425.9064220183486,12834.459133069608,2.4,['unknown'],['unknown'],"in bad company, | and other stories, | $c: by rolf boldrewood [pseud.]  in bad company, and other stories",True
